,conf,i,j,out
829,17,2151,2162,0.006042080179720
830,17,2152,2166,0.006117472817630
831,17,1708,1723,0.000837176157396
832,17,1864,1884,0.000869433579042
833,17,1614,1638,0.000880531912992
834,17,868,899,0.000885267857393
835,17,124,138,0.002146937530470
836,17,6,8,0.000891169603735
837,17,1601,1632,0.000558519055922
838,17,853,885,0.000969312638375
839,17,780,800,0.000945559145046
840,17,986,1002,0.000338575631847
841,17,1610,1643,0.000538934347603
842,17,1113,1136,0.000300238660673
843,17,1567,1600,0.000913137142969
844,17,623,642,0.001019250243802
845,17,51,57,0.001279157256381
846,17,2298,2300,0.005705182962940
847,17,360,382,0.001104819029405
848,17,141,142,0.001696062612770
849,17,497,505,0.001058740486107
850,17,1591,1626,0.000995843678295
851,17,1765,1788,0.001050989844770
852,17,369,390,0.001201524082653
853,17,1026,1043,0.001160813949170
854,17,5,7,0.001251602062870
855,17,1576,1580,0.002608850031280
856,17,292,294,0.001430891269857
857,17,474,475,0.001394002827770
858,17,584,607,0.001211913965757
859,17,1108,1134,0.001974356735880
860,17,1944,1962,0.001203649117960
861,17,31,34,0.001273914128193
862,17,562,596,0.001304951493496
863,17,657,669,0.001335065288880
864,17,76,84,0.001322083916989
865,17,2059,2063,0.002538886121580
866,17,620,638,0.001125769952952
867,17,1319,1332,0.001218050261611
868,17,1085,1118,0.000378150224614
869,17,1559,1573,0.002552889682060
870,17,588,609,0.001407754175545
871,17,1323,1350,0.001512839138570
872,17,1794,1811,0.001630663804400
873,17,884,914,0.001184104599500
874,17,1413,1419,0.001404902532120
875,18,27,28,0.001382155769866
876,18,21,22,0.001363663523284
877,18,5,6,0.001368766645173
878,18,46,48,0.001291834703971
879,18,13,14,0.001290446383712
880,18,35,36,0.001266026208579
881,18,161,164,0.001196830361911
882,20,29,30,0.002153392124400
883,20,51,52,0.004064903064290
884,20,49,50,0.003259065621750
885,22,33,35,0.001642265434344
886,33,639,646,0.000684967377621
887,33,144,150,0.000749545051858
888,33,607,610,0.000945866391361
889,33,741,754,0.001124714636970
890,33,259,267,0.000898118147126
891,33,1136,1138,0.000909266415404
892,33,1113,1115,0.000813354530284
893,33,197,208,0.000970151070810
894,33,1126,1129,0.000909506519435
895,33,570,574,0.000919841948820
896,33,252,262,0.000964241911907
897,33,615,616,0.000751477363376
898,33,139,140,0.000915498618453
899,33,432,443,0.000975148220336
900,33,617,618,0.000802589522708
901,33,655,658,0.002014719021500
902,33,593,595,0.000815766918119
903,33,737,753,0.001270452815510
904,33,709,714,0.001261599409760
905,33,795,812,0.001193062782010
906,33,660,664,0.001064366823038
907,33,826,845,0.000880276969543
908,33,823,840,0.000956479534465
909,33,661,668,0.000986358851046
910,33,656,657,0.001851102341380
911,33,573,575,0.001093504935020
912,33,650,654,0.001764942328450
913,33,125,130,0.000584389348692
914,33,608,611,0.001146060478530
915,33,788,806,0.001312892487630
916,33,1071,1076,0.000884111132363
917,33,289,309,0.001847746485140
918,33,1125,1127,0.001183026347010
919,33,961,973,0.001255139990730
920,33,425,438,0.001116338801588
921,33,1133,1135,0.001104166157330
922,33,916,928,0.001385305533170
923,33,320,325,0.001791767598900
924,33,632,634,0.001788003901240
925,33,312,315,0.001446977179730
926,33,628,630,0.001687659920640
927,33,168,176,0.001846897033570
928,33,101,105,0.001028533480905
929,33,95,96,0.001069129430438
930,33,589,590,0.000759928509858
931,33,805,810,0.000814722991299
932,33,191,201,0.001190710989269
933,33,619,620,0.000911531133794
934,33,178,183,0.001943671585139
935,33,193,205,0.001122991269011
936,33,578,579,0.001216395466370
937,33,92,94,0.000968355419896
938,33,1038,1039,0.000996043424463
939,33,107,109,0.001120221160391
940,33,433,437,0.001829223757550
941,33,451,462,0.001468322349400
942,33,353,365,0.001187628825655
943,33,131,136,0.001858872000000
944,33,613,614,0.001253313804530
945,33,1040,1044,0.002567330683620
946,33,444,457,0.001543116442280
947,33,954,969,0.001345024223320
948,33,28,29,0.001311888765611
949,33,600,601,0.000986045939046
950,33,170,174,0.001681956898390
951,33,317,322,0.001632353726080
952,33,21,22,0.001202828017812
953,33,621,622,0.000996404029172
954,33,158,162,0.001605438373730
955,33,403,411,0.001841514051910
956,33,1056,1058,0.000955746838262
957,33,598,599,0.000908487274676
958,33,412,427,0.001242622939428
959,33,886,892,0.001955344844520
960,33,31,32,0.001511046330845
961,33,565,581,0.001367747029481
962,33,909,923,0.001464079078990
963,33,724,738,0.001488521886350
964,33,813,816,0.000889321933415
965,33,39,40,0.001325451099399
966,33,44,46,0.001430822713998
967,33,127,129,0.001619115524630
968,33,25,27,0.001385755046706
969,33,126,132,0.001744007531111
970,33,728,744,0.001353925888520
971,33,406,423,0.001358984816345
972,33,1041,1043,0.001207348966730
973,33,283,294,0.003274158646560
974,33,374,394,0.001491927102275
975,34,1,3,0.001178547395044
976,34,87,88,0.001429850177845
977,34,5,7,0.001415025048514
978,34,119,120,0.001647968070069
979,38,7,8,0.002056379348810
980,41,1636,1647,0.001060535941902
981,41,1050,1088,0.001440576680660
982,41,1678,1692,0.000820485647300
983,41,1592,1615,0.001365484961429
984,41,1764,1768,0.000841875891633
985,41,1720,1726,0.001604907878860
986,41,1760,1769,0.000832835868054
987,41,1725,1732,0.001477106156270
988,41,1618,1625,0.001474918382490
989,41,1397,1423,0.000769894412399
990,41,1600,1620,0.001269686993010
991,41,1686,1695,0.000816414985829
992,41,405,409,0.001560203807230
993,41,1741,1744,0.001078039849030
994,43,17,18,0.000410054406466
995,47,206,212,0.001081588663029
996,47,1230,1239,0.001004448398750
997,47,603,611,0.000567065769940
998,47,1041,1047,0.001045309661240
999,47,455,462,0.001608379132990
1000,47,290,302,0.002001420968580
1001,47,1110,1114,0.001062977430930
1002,47,123,127,0.000857524712270
1003,47,1125,1134,0.001236032034660
1004,47,409,417,0.001149738208980
1005,47,1317,1320,0.001645215984990
1006,47,1222,1228,0.001712338238580
1007,47,456,464,0.001842174851600
1008,47,540,549,0.001375886928490
1009,47,43,44,0.000894760128689
1010,47,1216,1220,0.001153394645950
1011,47,1150,1153,0.002344984807960
1012,47,7,12,0.001211828557587
1013,47,541,550,0.001527607274760
1014,47,718,724,0.001018576955200
1015,47,520,534,0.002785648493960
1016,47,254,266,0.001701278643889
1017,47,122,124,0.001002074398498
1018,47,992,995,0.001272305382284
1019,47,102,107,0.001130296143944
1020,47,461,468,0.001641532069100
1021,47,372,382,0.001461059757030
1022,47,441,446,0.001293035183060
1023,47,137,147,0.000894855548523
1024,47,680,690,0.002452072710840
1025,47,628,631,0.001788116689490
1026,47,119,121,0.001208366751509
1027,47,1048,1055,0.001413475035280
1028,47,782,793,0.001757694366050
1029,47,126,141,0.001326483939204
1030,47,45,55,0.001419452682292
1031,47,843,850,0.000806081644009
1032,47,138,148,0.001240701509329
1033,47,220,229,0.002814358364080
1034,3,1973,1984,0.000471729674247
1035,3,2655,2671,0.002542158948130
1036,3,2588,2597,0.002101770983360
1037,3,17,18,0.001593183664438
1038,3,2109,2118,0.000069614735038
1039,3,2014,2037,0.002314390985190
1040,3,2135,2155,0.002845250055140
1041,3,2804,2809,0.001941759996450
1042,3,2930,2937,0.001924607324230
1043,3,957,966,0.001279690262230
1044,3,1383,1406,0.001464074640090
1045,3,243,247,0.001553155398372
1046,3,1759,1776,0.001081520664090
1047,3,220,225,0.001102710704473
1048,3,2290,2301,0.003181875429560
1049,3,1069,1073,0.001001402259960
1050,3,998,1006,0.000604773866999
1051,3,1633,1646,0.003139472272170
1052,3,1093,1110,0.003228251948720
1053,3,928,941,0.001149232158330
1054,3,1130,1137,0.002074271329700
1055,3,2682,2696,0.003071419589710
1056,3,390,395,0.003285574585360
1057,3,508,534,0.001326741694152
1058,3,1449,1477,0.001681688876600
1059,3,2262,2287,0.003316135564520
1060,3,865,882,0.001046725428530
1061,3,160,163,0.001926180954546
1062,3,126,130,0.001503547477453
1063,3,73,75,0.001689542596149
1064,3,1340,1357,0.002020653217800
1065,3,520,531,0.003718957601970
1066,3,253,257,0.003007500897288
1067,3,474,492,0.002495078818630
1068,3,54,59,0.001772078769560
1069,3,1156,1178,0.001417122284470
1070,3,943,960,0.002883761206370
1071,3,142,145,0.001427295264423
1072,3,798,812,0.002006841327970
1073,4,101,104,0.002737897562230
1074,4,206,210,0.002146175770850
1075,4,117,120,0.001448648742830
1076,4,298,301,0.000507956008040
1077,4,468,471,0.000446587784475
1078,4,394,399,0.001509448693480
1079,4,225,232,0.001456633830270
1080,4,235,237,0.002353330457960
1081,4,469,472,0.000414556535219
1082,4,404,407,0.002793479009890
1083,4,326,339,0.000270888282347
1084,4,420,424,0.002819411995860
1085,4,260,271,0.003738347787180
1086,4,316,327,0.001216980118070
1087,4,304,314,0.002015038232482
1088,4,170,173,0.002441142410397
1089,4,271,278,0.002189452177200
1090,5,60,63,0.001598576363226
1091,5,16,20,0.001781598491004
1092,8,1810,1844,0.008326487983320
1093,8,319,345,0.001523404576131
1094,8,1052,1054,0.001100282910300
1095,8,1540,1575,0.005290584384250
1096,8,824,833,0.001194548561520
1097,8,791,793,0.001340387517380
1098,8,251,256,0.001343924718260
1099,8,1366,1367,0.001881317662040
1100,8,301,305,0.001100622815800
1101,8,916,927,0.001780039399730
1102,8,1877,1911,0.004945970312400
1103,8,281,286,0.001450884072040
1104,8,354,360,0.001427980673160
1105,8,896,899,0.001684356926742
1106,8,1090,1103,0.001476275573240
1107,8,501,537,0.002019975112100
1108,8,965,968,0.001327391597290
1109,8,416,444,0.001818428418693
1110,10,1755,1760,0.001396961276580
1111,10,2066,2075,0.001450325702440
1112,10,2680,2683,0.002013325812030
1113,10,1568,1580,0.002028498501040
1114,10,937,943,0.001146771383730
1115,10,1069,1075,0.000976234413030
1116,10,843,861,0.001256272324040
1117,10,1461,1474,0.001795543664300
1118,10,1487,1494,0.001510838332890
1119,10,1284,1291,0.001862624668160
1120,10,835,851,0.002070352179790
1121,10,2408,2411,0.001715155929540
1122,10,2634,2636,0.001284851083330
1123,10,1109,1126,0.001886278583800
1124,10,684,698,0.002067428636760
1125,10,1245,1252,0.001435164850160
1126,10,523,528,0.001291779951610
1127,10,925,939,0.001875450986850
1128,10,1629,1642,0.004499902680770
1129,10,1510,1517,0.001320223862530
1130,10,260,261,0.001388340603851
1131,10,1019,1029,0.001530894491500
1132,10,1740,1750,0.001296932725340
1133,10,650,653,0.002157330813350
1134,10,239,244,0.001391374394560
1135,10,1607,1614,0.002698591838390
1136,10,755,760,0.001364559268500
1137,10,1616,1633,0.001842364918450
1138,10,2930,2933,0.001312765645450
1139,10,168,171,0.001377939814212
1140,10,2676,2678,0.001579201800320
1141,10,1360,1376,0.002254411595320
1142,10,1132,1133,0.001434040429385
1143,10,1643,1659,0.002796848787550
1144,10,402,404,0.001461879161770
1145,10,583,602,0.001158560089100
1146,10,2397,2402,0.001697238536070
1147,10,1996,2006,0.000949332788962
1148,10,153,158,0.001262687429280
1149,10,1205,1225,0.002243005036980
1150,10,1186,1215,0.001700413752300
1151,10,210,216,0.001200222532650
1152,10,178,179,0.001595504936228
1153,10,38,40,0.001304398047990
1154,10,981,1001,0.002211444547840
1155,10,606,614,0.001766757616110
1156,10,920,935,0.001904675843050
1157,10,146,150,0.001348967871080
1158,10,1286,1303,0.001372473132291
1159,10,334,339,0.001149229639080
1160,10,2114,2129,0.002438871168240
1161,10,1198,1217,0.002319991720590
1162,10,246,249,0.001993581052450
1163,10,1101,1128,0.002214317371180
1164,10,1538,1557,0.001503226641420
1165,10,1334,1344,0.001588160788926
1166,10,1102,1143,0.000914197436365
1167,10,2477,2485,0.001760751024020
1168,10,1736,1751,0.001426352097740
1169,10,2205,2212,0.002558599360790
1170,10,286,288,0.001794206063069
1171,10,906,911,0.001643606929802
1172,10,783,811,0.001212152482920
1173,10,324,337,0.001478498312868
1174,10,182,184,0.001614911670917
1175,10,830,854,0.002581535637460
1176,10,1669,1690,0.001785899158996
1177,10,1621,1641,0.002293620435840
1178,10,196,208,0.001331191652180
1179,10,2764,2774,0.001603782182120
1180,10,134,138,0.001861661989911
1181,10,543,553,0.001577677007390
1182,10,2642,2658,0.002794786661220
1183,10,2596,2606,0.001721452519410
1184,10,873,884,0.002478169921380
1185,10,513,516,0.001707870320969
1186,10,1991,2005,0.001853533206580
1187,10,2197,2211,0.002276101427700
1188,10,2487,2495,0.002464731331300
1189,10,777,812,0.001555644907053
1190,10,1355,1369,0.004733204218900
1191,10,749,768,0.001946594788056
1192,10,1020,1043,0.002645496839560
1193,10,1388,1406,0.001126725096750
1194,10,2821,2830,0.002024641884520
1195,10,55,58,0.001676326474865
1196,10,729,734,0.002958323153680
1197,10,1978,1983,0.001325768797140
1198,10,512,516,0.001705576226608
1199,10,2175,2191,0.001535902151720
1200,10,754,768,0.001821653180880
1201,10,1653,1681,0.002536662118630
1202,10,49,50,0.001759507423576
1203,10,170,172,0.002696227086710
1204,10,1398,1423,0.002627890145790
1205,10,1899,1915,0.001697561330950
1206,10,1361,1381,0.002154454106730
1207,10,520,530,0.002359253098430
1208,10,2867,2876,0.002302744340410
1209,10,1679,1706,0.002028862964290
1210,10,1329,1351,0.002456930760260
1211,10,4,6,0.001712528603250
1212,11,180,181,0.000964362646826
1213,11,192,194,0.000912330643344
1214,11,205,207,0.002765854477950
1215,11,148,149,0.001610972812605
1216,11,198,199,0.002152917635640
1217,11,191,193,0.001187531722160
1218,11,109,111,0.001824143576205
1219,12,306,314,0.001157676319920
1220,12,747,750,0.001494724985560
1221,12,896,901,0.000997173185106
1222,12,879,891,0.001009058900770
1223,12,711,712,0.001395992750730
1224,12,194,195,0.001345306676820
1225,12,211,213,0.001458449466666
1226,12,720,721,0.001701981848990
1227,12,669,670,0.001746568021690
1228,12,1035,1043,0.002989587285570
1229,12,476,489,0.002314339409980
1230,12,1109,1110,0.001713461970730
1231,12,735,749,0.003463901212250
1232,12,788,793,0.001859334222340
1233,12,1235,1237,0.001186717883830
1234,12,339,340,0.001516246035374
1235,12,622,633,0.001609014167995
1236,12,1122,1124,0.000897053048979
1237,12,72,76,0.001635192865833
1238,12,469,478,0.001349255183290
1239,12,1115,1116,0.002103351954700
1240,12,63,73,0.001618023975767
1241,12,864,874,0.003000897816910
1242,12,669,679,0.004129075893090
1243,12,55,56,0.001783668066457
1244,12,760,763,0.002078064674350
1245,12,798,799,0.001638790996690
1246,12,268,272,0.000853341173300
1247,12,1242,1244,0.004648289818680
1248,12,932,939,0.002541064081490
1249,12,580,586,0.002505246159378
1250,12,451,459,0.001466192669088
1251,12,782,784,0.001332799251970
1252,12,751,764,0.003344169850900
1253,12,359,370,0.002967097535340
1254,12,818,824,0.001083665433540
1255,12,605,620,0.001693503263581
1256,12,277,280,0.001447672808778
1257,12,131,133,0.001927533531972
1258,12,383,389,0.003271021453480
1259,12,745,754,0.001861949051030
1260,12,536,538,0.001194708533790
1261,12,258,261,0.000797065103323
1262,12,680,694,0.003699266440740
1263,12,149,155,0.002626128376945
1264,12,679,695,0.004027072686160
1265,12,453,463,0.001717249427320
1266,12,1108,1113,0.000985767551038
1267,12,299,308,0.001673533788732
1268,12,924,928,0.002026011472110
1269,12,590,601,0.003327181954450
1270,12,560,571,0.001854349477502
1271,12,552,561,0.001785885888991
1272,12,205,210,0.002285710465790
1273,15,69,70,0.000958929470184
1274,17,903,930,0.001591699167060
1275,17,1739,1750,0.000629899628529
1276,17,1012,1031,0.001273186772570
1277,17,1100,1129,0.001212713098640
1278,17,1436,1457,0.003111140728460
1279,17,865,900,0.002001879707330
1280,17,1660,1669,0.001569902779530
1281,17,635,649,0.001306774007360
1282,17,1074,1112,0.001711645129680
1283,17,1486,1497,0.001834838174450
1284,17,2002,2005,0.005721662817040
1285,17,1738,1756,0.001852644516330
1286,17,632,645,0.001350584045340
1287,17,1611,1619,0.003235803077230
1288,17,863,898,0.001542394726490
1289,17,2118,2125,0.001179683528070
1290,17,654,663,0.001483817133586
1291,17,670,676,0.001664853310130
1292,17,1038,1058,0.001432788892730
1293,17,976,988,0.000805539255975
1294,17,857,887,0.001452927581120
1295,17,891,924,0.001911329379440
1296,17,27,33,0.001609626439693
1297,17,557,590,0.001526067022982
1298,17,779,800,0.003392818067961
1299,17,1599,1605,0.002784316170740
1300,17,342,377,0.001467851778759
1301,17,74,83,0.001667000529701
1302,17,86,97,0.001473045238170
1303,17,396,403,0.001569148537841
1304,17,1974,1982,0.000147334191079
1305,17,192,206,0.001529253772448
1306,17,87,99,0.001497865666190
1307,17,1612,1618,0.003288556643040
1308,17,1225,1257,0.001823078044590
1309,17,1072,1107,0.001643595073652
1310,17,87,98,0.001553489954581
1311,17,560,594,0.001648339122341
1312,17,2329,2331,0.004242993964150
1313,17,699,717,0.000997584443202
1314,17,1624,1634,0.002114956660160
1315,17,191,205,0.001527879549048
1316,17,1297,1299,0.002066117144690
1317,17,1832,1837,0.003116825193920
1318,17,1969,1972,0.002905670506140
1319,17,441,463,0.002000798928120
1320,17,1148,1157,0.001367556075220
1321,17,1211,1244,0.002256135379450
1322,17,901,935,0.002076513413200
1323,17,1020,1037,0.001698215255550
1324,17,237,250,0.001859152113537
1325,17,2338,2339,0.003230149571840
1326,17,843,882,0.001834861995310
1327,17,2193,2195,0.002418964580890
1328,17,611,613,0.001972541305320
1329,17,270,271,0.001525223331940
1330,18,137,138,0.001281464870737
1331,18,154,158,0.001679836616003
1332,18,64,67,0.001616003223333
1333,18,52,53,0.001638445500478
1334,18,129,135,0.001753230251847
1335,18,30,31,0.001775335810947
1336,22,63,64,0.002852976167790
1337,33,1188,1189,0.001595250802420
1338,33,1178,1180,0.001821892740110
1339,33,255,270,0.001284508838292
1340,33,885,888,0.001853519775090
1341,33,349,361,0.001337102829361
1342,33,721,734,0.001344025238390
1343,33,686,695,0.001402104866800
1344,33,253,265,0.001443029988210
1345,33,771,785,0.002896239945490
1346,33,561,576,0.001459124897350
1347,33,896,913,0.001630995792280
1348,33,65,66,0.001361743797390
1349,33,1077,1081,0.003162649096320
1350,33,718,729,0.001488194795400
1351,33,476,478,0.001554248131603
1352,33,688,698,0.001235325424850
1353,33,903,920,0.001564176152830
1354,33,852,870,0.003279784992580
1355,33,1192,1195,0.001350538362390
1356,33,512,527,0.001474183588542
1357,33,311,332,0.001377979403430
1358,33,917,929,0.001500689113110
1359,33,1073,1078,0.003375927007840
1360,33,772,790,0.003013103479930
1361,33,482,489,0.001632987267170
1362,33,765,777,0.002787854467000
1363,33,306,327,0.001514364228930
1364,33,336,355,0.001446353514704
1365,33,856,875,0.001685534906057
1366,33,864,877,0.001604975357747
1367,33,51,53,0.001653622886245
1368,33,912,926,0.001593802757549
1369,33,1214,1215,0.001303328358120
1370,33,998,999,0.001720204944130
1371,33,165,166,0.001344017832800
1372,33,948,964,0.001530952146840
1373,33,881,884,0.001777189841910
1374,33,1204,1208,0.001339210077540
1375,33,841,865,0.001815626682320
1376,33,173,175,0.001461940218610
1377,33,117,122,0.001528283250630
1378,33,558,568,0.001625029370974
1379,33,848,871,0.001736135955131
1380,33,933,934,0.001890859864510
1381,33,843,862,0.003176034365320
1382,33,506,519,0.001543066497935
1383,33,514,532,0.001627950807742
1384,33,501,516,0.001666891093553
1385,33,330,350,0.001565967559714
1386,33,459,470,0.001709186916359
1387,33,944,957,0.001607803942870
1388,33,906,922,0.001775665159430
1389,33,230,234,0.001675586674348
1390,33,221,223,0.001454019792587
1391,33,510,528,0.001722967569650
1392,33,290,304,0.002905480094250
1393,33,240,246,0.001782114851820
1394,33,169,172,0.001547837449115
1395,33,685,693,0.001687508483060
1396,33,1201,1206,0.001575886390930
1397,33,490,508,0.001719437573864
1398,33,551,564,0.001689748140713
1399,33,300,324,0.001889131586870
1400,33,84,86,0.001645931766520
1401,33,43,45,0.001525848165659
1402,33,67,69,0.001507790701810
1403,33,232,235,0.001566199243085
1404,33,68,70,0.001560919923630
1405,33,1145,1152,0.001718303698900
1406,33,177,180,0.001694239567512
1407,33,292,318,0.001983119228550
1408,33,1210,1213,0.001552717243710
1409,33,1004,1006,0.001827859264760
1410,33,368,398,0.001787230183485
1411,33,683,691,0.001797434652500
1412,33,767,796,0.001681861763107
1413,33,446,464,0.001839133867299
1414,33,836,866,0.001781254655050
1415,33,505,521,0.001873132312134
1416,33,455,468,0.001780639316072
1417,33,488,492,0.001778901530876
1418,33,902,919,0.001848356479609
1419,33,763,791,0.001790615251468
1420,33,1155,1169,0.001840152342940
1421,33,81,82,0.001419727982310
1422,33,239,261,0.001851811309646
1423,33,363,391,0.001881106085631
1424,33,1170,1177,0.001593377627250
1425,34,129,130,0.001611353005247
1426,34,230,232,0.001619834926158
1427,34,13,14,0.002176968546396
1428,41,1762,1773,0.000831481363958
1429,41,1681,1696,0.000819467172658
1430,41,1683,1688,0.000827195341523
1431,41,1704,1723,0.001386793104590
1432,41,1382,1440,0.001573583717200
1433,41,1609,1621,0.001611141295774
1434,41,2921,2943,0.002015949455160
1435,41,2790,2797,0.001528604577081
1436,41,1651,1673,0.001830708230577
1437,41,1147,1180,0.001421798568910
1438,41,1210,1261,0.001543668397210
1439,41,3278,3284,0.003018787468300
1440,41,1484,1509,0.001632644302930
1441,41,2833,2840,0.002694023101130
1442,41,276,278,0.001912750844323
1443,41,1196,1222,0.002738608318290
1444,41,2422,2432,0.001888809628010
1445,41,1289,1363,0.002161536382010
1446,41,1130,1169,0.001947398402980
1447,41,1339,1376,0.002749941301930
1448,41,347,356,0.001526179109229
1449,41,2813,2830,0.002812005058680
1450,41,2763,2772,0.002786252104840
1451,41,2874,2896,0.002192161927530
1452,41,3041,3043,0.001871458399630
1453,41,2853,2865,0.002683504937060
1454,41,2892,2925,0.002219399504280
1455,41,1037,1075,0.001955180792530
1456,41,3114,3117,0.002637373047930
1457,41,1920,1929,0.002388517619170
1458,41,2759,2768,0.002144988451770
1459,41,2080,2090,0.001975195024960
1460,41,2409,2410,0.001760142319330
1461,41,243,247,0.001798458079671
1462,41,1944,1950,0.002202004487620
1463,41,2762,2776,0.002849851647760
1464,41,2128,2136,0.001990620849870
1465,41,1526,1551,0.001816097945554
1466,41,2737,2758,0.002912949309610
1467,43,21,22,0.000597649599324
1468,47,244,248,0.001321013457900
1469,47,714,722,0.001191487693670
1470,47,570,578,0.000968662915324
1471,47,586,589,0.001939193322830
1472,47,585,589,0.001143629825570
1473,47,723,730,0.000798444435987
1474,47,1379,1382,0.000870441088375
1475,47,263,271,0.001695322363554
1476,47,128,139,0.001553736676746
1477,47,542,553,0.001573753152530
1478,47,195,204,0.001647435012685
1479,47,374,384,0.001550693647401
1480,47,1160,1167,0.001811677654210
1481,47,375,385,0.001705522466780
1482,47,1065,1069,0.001949589373220
1483,47,635,650,0.001952644099410
1484,3,897,906,0.000685392538131
1485,3,2366,2382,0.000307781680987
1486,3,2101,2130,0.000171197708784
1487,3,2265,2276,0.003042957318560
1488,3,974,992,0.001823431316140
1489,3,509,531,0.002756396640520
1490,3,639,673,0.000511517977048
1491,3,1681,1694,0.000371564986171
1492,3,117,119,0.001943235554372
1493,3,1426,1433,0.001557115253690
1494,3,1951,1978,0.001429546019830
1495,3,722,741,0.001799968379842
1496,3,751,765,0.002039373247464
1497,3,813,838,0.001129121683560
1498,3,509,518,0.000593759196108
1499,3,1469,1493,0.001553011653670
1500,3,1338,1375,0.002444995340480
1501,3,1741,1759,0.002354944770580
1502,3,1876,1897,0.002357363335900
1503,3,1407,1439,0.002613052597860
1504,3,1931,1950,0.002583057279270
1505,3,604,630,0.000551277064264
1506,3,1143,1162,0.002580084108190
1507,3,1332,1352,0.002596518159690
1508,3,1687,1706,0.002106036776090
1509,3,1401,1435,0.002920064525790
1510,3,1512,1542,0.004671624962590
1511,3,991,1005,0.002648785249520
1512,3,2202,2229,0.002167632118230
1513,3,1454,1486,0.004769496618880
1514,3,2577,2592,0.003113187114420
1515,3,1167,1198,0.002770489495530
1516,3,1048,1061,0.002223807813250
1517,3,753,786,0.001889817043750
1518,3,445,458,0.003560058329020
1519,3,2400,2420,0.003099229768240
1520,3,161,164,0.002140419093502
1521,3,1016,1030,0.000647801150238
1522,3,471,488,0.002723930896300
1523,3,1147,1181,0.003684579763000
1524,3,324,338,0.003396458292510
1525,3,1004,1023,0.003735378900910
1526,3,2317,2343,0.002457447689860
1527,3,2192,2203,0.002510708149460
1528,3,1753,1761,0.003044866612090
1529,3,2293,2306,0.001435101080890
1530,3,1217,1239,0.001527042904020
1531,3,820,836,0.003220133872850
1532,3,1742,1767,0.004392162931100
1533,3,1682,1709,0.004548326351710
1534,3,548,567,0.001357417359600
1535,4,483,485,0.002365739926300
1536,4,348,352,0.001914409849031
1537,4,286,292,0.001237298002240
1538,4,23,29,0.003104641132082
1539,4,391,396,0.004058792771680
1540,4,43,45,0.002514390478524
1541,4,356,368,0.002885932001756
1542,4,322,329,0.002934970894810
1543,4,284,296,0.002209021610000
1544,4,431,437,0.003370928740970
1545,4,321,328,0.003299494448070
1546,4,318,330,0.002002166484993
1547,4,282,295,0.002157075681012
1548,5,248,252,0.002210032134710
1549,5,257,258,0.002761707259890
1550,5,222,227,0.002893067913200
1551,5,37,40,0.002240274672408
1552,5,286,287,0.003411256805170
1553,5,3,5,0.002451831450335
1554,8,364,368,0.001546587686870
1555,8,283,288,0.001380063662980
1556,8,1581,1592,0.000701703374846
1557,8,1487,1493,0.001056901988850
1558,8,1492,1504,0.000897434821291
1559,8,1455,1459,0.000947295988976
1560,8,411,421,0.001601328405380
1561,8,1457,1464,0.001157057581060
1562,8,1579,1597,0.000564132465933
1563,8,1465,1475,0.001556640294160
1564,8,1550,1568,0.000533900920276
1565,8,284,291,0.001922880295770
1566,8,1613,1614,0.001059796343160
1567,8,1384,1405,0.001935991733920
1568,8,809,840,0.002313852816210
1569,8,1519,1547,0.001644158892790
1570,8,517,523,0.001057175106740
1571,8,467,490,0.001553967640150
1572,8,320,336,0.001482062656390
1573,8,321,323,0.001839654485495
1574,8,1360,1363,0.001561173843810
1575,8,287,299,0.002066868426440
1576,8,410,423,0.001516610575400
1577,8,212,222,0.002029660741660
1578,8,426,438,0.001616831076330
1579,8,485,502,0.001652630335570
1580,8,1149,1154,0.001559708334780
1581,8,1863,1952,0.002559357249560
1582,8,1310,1351,0.002427099055520
1583,8,1267,1279,0.002076485090300
1584,8,1061,1074,0.002001831697390
1585,8,163,167,0.001957834745029
1586,8,1332,1344,0.001976360164930
1587,8,1449,1463,0.000625807127487
1588,8,864,882,0.002254090704740
1589,8,404,445,0.001916510733495
1590,8,1339,1346,0.000759651214557
1591,8,1343,1361,0.001982254430530
1592,8,2610,2623,0.001159644619510
1593,8,322,344,0.001960002722530
1594,8,1271,1280,0.001743907464870
1595,8,306,307,0.002032270539783
1596,10,1105,1116,0.001265433864380
1597,10,2058,2061,0.001456673260160
1598,10,217,221,0.001074064486860
1599,10,2384,2412,0.005493627788790
1600,10,354,360,0.001385231851530
1601,10,428,440,0.001802776612015
1602,10,1638,1661,0.001883465033380
1603,10,1623,1648,0.001809859935600
1604,10,117,130,0.001513608420220
1605,10,369,379,0.002120411718010
1606,10,38,39,0.001864146357666
1607,10,29,31,0.001870504277952
1608,10,1543,1563,0.003233202105136
1609,10,38,41,0.010347834061800
1610,10,134,139,0.001860223614228
1611,10,667,678,0.001845297061789
1612,10,2093,2117,0.002069532631530
1613,10,1238,1250,0.002844523326540
1614,10,870,875,0.002011821804091
1615,10,1919,1947,0.002412791965450
1616,10,276,284,0.001650886614630
1617,10,116,120,0.002123538823827
1618,10,147,151,0.001820713863122
1619,10,1161,1170,0.001948170096734
1620,10,719,747,0.002462478863760
1621,10,15,17,0.002040285010433
1622,10,1359,1389,0.002084509690590
1623,10,192,195,0.002276185783510
1624,10,4,5,0.001910232676110
1625,10,70,75,0.002251193446194
1626,10,2633,2640,0.001820941332350
