,conf,i,j,out
792,3,8839,8897,0.002271618758970
793,3,6745,6767,0.002191140220930
794,3,8097,8154,0.001221728894350
795,3,9396,9414,0.001151935396360
796,3,9188,9201,0.002132887228580
797,3,8044,8072,0.001549033006170
798,3,9210,9246,0.001854159907010
799,3,8699,8711,0.001809159881123
800,3,968,1012,0.000959297688851
801,3,8847,8899,0.002756602615780
802,3,8143,8207,0.000658079409607
803,3,8199,8208,0.000606247487666
804,3,1528,1530,0.001717673311600
805,3,4876,4896,0.001353144182430
806,3,3899,3911,0.000998744231972
807,3,3741,3753,0.001092597918200
808,3,9273,9289,0.000685519257163
809,3,5157,5177,0.001151565040790
810,3,6150,6152,0.000658023621831
811,3,8326,8370,0.001820903855810
812,3,4623,4648,0.000510348766353
813,3,5396,5398,0.002314838973620
814,3,2297,2349,0.001663621570570
815,3,8241,8295,0.001638038047570
816,3,6195,6276,0.001770239366150
817,3,4280,4298,0.001497945275920
818,3,4303,4319,0.003178149570160
819,3,4489,4518,0.000083977297713
820,3,6301,6354,0.002029589646132
821,3,8619,8657,0.000922120677250
822,3,6914,6977,0.001375223099664
823,3,1375,1393,0.002420369895610
824,3,7636,7731,0.003330515558490
825,3,4734,4764,0.003125096256060
826,3,6492,6584,0.001200602449150
827,3,5495,5545,0.001060585627999
828,3,5710,5762,0.001609694061267
829,3,4428,4450,0.002159329789770
830,3,5715,5790,0.002884628429530
831,3,5311,5318,0.002519921642620
832,3,5758,5772,0.001181697231360
833,3,9059,9096,0.002495694715800
834,3,8535,8596,0.002496228008475
835,3,7970,8031,0.001973064644362
836,3,5175,5207,0.000641878297804
837,3,7479,7517,0.002814848889630
838,3,5139,5147,0.001468362580980
839,3,9774,9791,0.002899754538370
840,3,5749,5799,0.000750344075788
841,3,9824,9834,0.001622140673250
842,3,7974,8044,0.002098317158483
843,3,5761,5863,0.001622455202911
844,3,1735,1768,0.002056894687500
845,3,9941,9943,0.002268526899790
846,3,4519,4566,0.001283208349310
847,3,8288,8341,0.001561239732896
848,3,1648,1674,0.003013025710347
849,3,5138,5153,0.001514746593460
850,3,5522,5565,0.002251781177375
851,3,5491,5512,0.001692624523790
852,3,9189,9226,0.002377626630894
853,3,1139,1178,0.003230592231176
854,3,4274,4287,0.003311420384260
855,3,8273,8335,0.001658330773090
856,3,7746,7765,0.001640324549570
857,3,7033,7147,0.003251006895860
858,3,3995,4011,0.001666400127970
859,3,7316,7375,0.002422996748958
860,3,835,867,0.001997482722810
861,3,836,872,0.002874811307410
862,3,6273,6323,0.001887076276250
863,3,8168,8205,0.001507545216970
864,3,9779,9791,0.002423836384870
865,3,6667,6738,0.002211157605080
866,3,9160,9181,0.002018415935620
867,3,7797,7879,0.002662803258870
868,3,4369,4381,0.001280743545560
869,3,6966,6987,0.001760001513860
870,3,9734,9741,0.002344531947430
871,3,2695,2718,0.001198284241270
872,3,1474,1498,0.001793585030485
873,3,7830,7899,0.002258472363970
874,4,1129,1159,0.001541653378230
875,4,1115,1147,0.001153387093350
876,4,1763,1793,0.000242389097308
877,4,293,306,0.002031487313170
878,4,168,182,0.002337787304553
879,4,1518,1575,0.000129235227798
880,4,3434,3448,0.001348411436240
881,4,4483,4497,0.000176563861180
882,4,3248,3268,0.000534015092146
883,4,2627,2658,0.002677391148390
884,4,2748,2772,0.000605044940242
885,4,4048,4060,0.001102888305430
886,4,2736,2758,0.000362514591062
887,4,2788,2809,0.003849733799390
888,6,3314,3337,0.000133242709307
889,6,7739,7761,0.000546945749437
890,6,3079,3109,0.002892211554850
891,6,3620,3633,0.001619794632470
892,6,8124,8153,0.001429820316200
893,6,8810,8843,0.002855840210370
894,6,2545,2634,0.001881954424290
895,6,2545,2635,0.001880112537940
896,6,6918,6933,0.002398028753150
897,6,7060,7212,0.004710709827190
898,6,3921,4034,0.000884361849664
899,6,5551,5622,0.003694227753680
900,6,3358,3364,0.001238322042250
901,6,7415,7454,0.002742648760060
902,6,3624,3714,0.004949848758320
903,6,2988,3004,0.000301782113455
904,6,2989,3004,0.000298601327740
905,6,3570,3645,0.004399409747770
906,6,3061,3129,0.002497307844560
907,6,7060,7213,0.003939820917230
908,6,3059,3104,0.001077599370020
909,6,7320,7378,0.001963844532170
910,6,3001,3068,0.000684706452019
911,6,5237,5286,0.002150514985030
912,6,7293,7420,0.004484045703360
913,6,1781,1821,0.002063836189830
914,6,3199,3248,0.003393765265980
915,6,3799,3860,0.003770510064170
916,6,9230,9295,0.001249622394400
917,6,3276,3306,0.002407434984930
918,6,2066,2151,0.002709513686180
919,6,2513,2573,0.000833504714292
920,6,7333,7453,0.002947680694630
921,6,8123,8189,0.001946902703020
922,6,2881,2912,0.003468523948900
923,6,2023,2069,0.001409316714570
924,6,5887,5904,0.002141376833220
925,6,6665,6694,0.000459560942845
926,6,4875,4982,0.004870443986030
927,6,4889,4963,0.002066348810640
928,6,4389,4467,0.001823271750540
929,6,6232,6345,0.003373629948800
930,6,6232,6243,0.000398625239277
931,6,6194,6371,0.003107775961420
932,6,6391,6499,0.003221094912700
933,6,3091,3179,0.000883750895454
934,6,4325,4452,0.000711166964455
935,6,6114,6151,0.000789773606588
936,6,6552,6605,0.001377417795160
937,6,3759,3821,0.001078257393640
938,6,3295,3360,0.000786493777396
939,6,3156,3218,0.002811724454530
940,6,6362,6388,0.002700594258740
941,6,2896,2949,0.002022442293110
942,6,4319,4419,0.003440756775050
943,6,4432,4525,0.000727576588693
944,6,3989,4152,0.004902432539890
945,6,6597,6667,0.001385701028450
946,6,6291,6367,0.002991166604670
947,6,646,684,0.001763291743190
948,6,4217,4326,0.002947904175010
949,6,3417,3483,0.000861615198501
950,6,6318,6433,0.001004548918620
951,6,1698,1766,0.000597207499830
952,6,5663,5792,0.000850684129573
953,6,4246,4380,0.004665290610390
954,6,2841,2897,0.004921242119310
955,6,2763,2793,0.003616880060099
956,6,2361,2456,0.001289685372660
957,6,4381,4506,0.002463123919880
958,6,4107,4185,0.001054757349770
959,6,6897,6982,0.000348918079606
960,6,6030,6111,0.000427604449807
961,6,7786,7866,0.001208096422810
962,6,7177,7343,0.004625053217300
963,6,1331,1395,0.005327760622720
964,6,2321,2383,0.001922163790330
965,6,3526,3606,0.002688552351850
966,6,2185,2249,0.003248143565140
967,6,7570,7653,0.003504090031080
968,6,7410,7468,0.000613859994345
969,6,5791,5924,0.002098810541430
970,6,5293,5383,0.002431371048470
971,6,8348,8462,0.003302957854750
972,6,3251,3357,0.001244986639190
973,6,387,424,0.001456594644060
974,6,824,878,0.000486970548368
975,6,11467,11469,0.003022568899440
976,6,3655,3779,0.002532722406600
977,6,4170,4294,0.002181977706720
978,6,8837,8947,0.005866762506910
979,6,687,713,0.003202059985930
980,6,3699,3820,0.005891132423850
981,6,10130,10163,0.003139946316290
982,6,1311,1354,0.001186255162610
983,6,572,588,0.003247915764990
984,6,5731,5907,0.002336367954750
985,6,5990,6124,0.004347974955050
986,6,2498,2555,0.001069575186892
987,6,1064,1086,0.000441370972910
988,6,856,904,0.000503514279284
989,6,932,991,0.003940132521460
990,6,2553,2591,0.001183602219110
991,6,2532,2596,0.000907969054699
992,6,2409,2511,0.002098595488960
993,6,1684,1735,0.001157294995320
994,6,9917,9981,0.004264850990330
995,6,1960,1973,0.001424209436190
996,6,1006,1044,0.000848125243861
997,6,1402,1443,0.001247648189410
998,6,1857,1864,0.002611472688680
999,6,2759,2843,0.001515639860140
1000,6,1942,2025,0.003662666153020
1001,6,1972,1987,0.001620534776310
1002,6,2416,2478,0.000990518248178
1003,6,383,420,0.001354889481900
1004,6,3329,3456,0.002104562575700
1005,6,2366,2415,0.001089841662150
1006,6,5974,6079,0.003985076823300
1007,6,2295,2356,0.003243491157250
1008,6,7639,7748,0.003998493990850
1009,6,7030,7123,0.001378350256600
1010,6,5723,5882,0.002670250061580
1011,6,4318,4401,0.000744453744524
1012,6,684,711,0.000705469211429
1013,6,6166,6268,0.001461852484410
1014,6,11277,11278,0.000854294049969
1015,6,4979,4996,0.002097711311370
1016,6,1652,1683,0.000830983875120
1017,6,646,667,0.000616459099459
1018,6,5168,5190,0.001856677287870
1019,6,2481,2541,0.001281845498254
1020,6,9359,9400,0.004470361111830
1021,6,3900,3980,0.001061752488840
1022,6,4007,4055,0.001325232253130
1023,6,2121,2125,0.002334629234200
1024,6,8013,8080,0.006041094866260
1025,6,10176,10205,0.001228929974980
1026,6,1801,1804,0.002131446089100
1027,6,1900,1902,0.001854442981100
1028,6,8465,8567,0.000942458503772
1029,6,4999,5089,0.000912116426383
1030,6,5870,5991,0.000767659422785
1031,6,3351,3395,0.001395918971780
1032,6,6106,6149,0.003567294956600
1033,6,4066,4135,0.001113142137890
1034,6,4066,4136,0.001112951172540
1035,6,5612,5692,0.004357466188580
1036,6,4986,5081,0.001705077553610
1037,6,8841,8877,0.003266446010820
1038,6,6696,6795,0.001146471256440
1039,6,4405,4571,0.005674735910760
1040,6,377,419,0.001144829450940
1041,6,1097,1134,0.000860851209547
1042,6,6946,7064,0.001578827433730
1043,6,9392,9436,0.004147542066120
1044,6,691,736,0.001020688580330
1045,6,2823,2827,0.002285008785230
1046,6,2486,2556,0.003011219717700
1047,6,4792,4887,0.001480457593610
1048,6,8046,8104,0.001314837318970
1049,6,8703,8769,0.001028211767670
1050,6,876,902,0.001648923609930
1051,6,8919,8964,0.003333063967350
1052,6,5142,5295,0.004082778670650
1053,6,3131,3193,0.001204942083080
1054,6,2762,2769,0.001622729561660
1055,6,4008,4060,0.001310352344480
1056,6,11264,11267,0.002216888101530
1057,6,982,1036,0.001410274495750
1058,6,5184,5251,0.001437021396830
1059,6,2494,2564,0.001184673067270
1060,6,10654,10681,0.001234136511850
1061,6,833,888,0.001828227029650
1062,6,5878,6044,0.005329809250470
1063,6,2109,2197,0.003398699364260
1064,6,865,866,0.002086210126090
1065,6,4825,4861,0.001563421159800
1066,6,5274,5394,0.003089486707320
1067,6,10151,10183,0.000854435196561
1068,6,1227,1281,0.001627966938720
1069,6,3843,3920,0.001185400480410
1070,6,1387,1413,0.003599507662884
1071,6,4232,4331,0.000824032299851
1072,6,3069,3126,0.004729323774530
1073,6,10603,10614,0.002855852127680
1074,6,4413,4557,0.003806430847380
1075,6,1314,1360,0.000029556813881
1076,6,4816,4902,0.001400112411630
1077,6,1020,1031,0.001303626963180
1078,9,4991,5031,0.002333315313660
1079,9,6490,6533,0.003240903485830
1080,9,6973,7014,0.000457236495783
1081,9,3495,3524,0.001888740845440
1082,9,6084,6160,0.000797033722809
1083,9,3062,3089,0.000483402752716
1084,9,3250,3301,0.001071076610150
1085,9,4722,4799,0.001711408925756
1086,9,4492,4515,0.000866060776788
1087,9,3263,3268,0.000882206087191
1088,9,8015,8048,0.002858069826410
1089,9,3801,3840,0.000994208693659
1090,9,3443,3448,0.000759069349335
1091,9,2186,2198,0.000953871621260
1092,9,5874,5909,0.001279997065540
1093,9,6379,6436,0.003437626495202
1094,9,4204,4235,0.001719982078560
1095,9,5888,5925,0.001287138805720
1096,9,4655,4742,0.003503430148050
1097,9,1812,1854,0.001095762929680
1098,9,3312,3355,0.001800060472920
1099,9,4176,4227,0.001127935957666
1100,9,1679,1700,0.000959907088844
1101,9,3507,3530,0.001581977933116
1102,9,2096,2099,0.001384823065140
1103,9,8073,8110,0.002487654852340
1104,9,1246,1284,0.002573878049100
1105,9,7612,7648,0.010220006956200
1106,9,3547,3558,0.001559137484790
1107,9,152,155,0.003040638174600
1108,9,5284,5296,0.002436849262960
1109,9,3348,3377,0.001813494178544
1110,9,8152,8186,0.002019698131140
1111,9,1257,1308,0.001238373248442
1112,9,2487,2524,0.002255714622230
1113,9,328,333,0.000989903306054
1114,9,3221,3248,0.001713470071460
1115,9,5656,5726,0.002176838214390
1116,9,2939,2971,0.003007175092160
1117,9,9128,9130,0.000886841407719
1118,9,4244,4288,0.002853713649535
1119,9,5055,5105,0.002204770599030
1120,9,2040,2067,0.001884835766470
1121,9,4712,4778,0.001231332476220
1122,9,8100,8123,0.002719453867430
1123,9,6451,6467,0.001910230499300
1124,9,331,338,0.002004632227091
1125,9,4467,4537,0.001176684155130
1126,9,4749,4807,0.001152544631800
1127,9,6613,6615,0.001390668891360
1128,9,621,653,0.006826474775480
1129,9,9085,9099,0.001604611604350
1130,9,1760,1799,0.002018360792940
1131,9,1373,1412,0.002238659129190
1132,9,4015,4071,0.001191316306400
1133,9,8525,8562,0.002289079665900
1134,9,3487,3515,0.002304128410956
1135,9,3342,3373,0.002091586542681
1136,9,4862,4923,0.003080685317200
1137,9,4772,4841,0.002641709702615
1138,9,537,553,0.001527904044463
1139,9,4470,4532,0.000747305765306
1140,9,595,625,0.000901243517804
1141,9,3878,3952,0.003364237278750
1142,9,2747,2791,0.003697690378030
1143,9,4436,4512,0.003646532569670
1144,9,1116,1141,0.001606412742760
1145,9,5899,5977,0.003422068381080
1146,9,1986,1988,0.001454208682510
1147,9,1913,1964,0.001207608669660
1148,9,1593,1595,0.001624076507803
1149,9,56,59,0.002694045880110
1150,9,4679,4765,0.001649893400250
1151,9,4912,4934,0.002023703597900
1152,9,1462,1508,0.001384058395050
1153,9,1272,1319,0.000654987674416
1154,9,1747,1780,0.000915796292745
1155,9,783,802,0.002103704692670
1156,9,3979,4028,0.001752634193580
1157,9,5322,5400,0.002917944171000
1158,9,780,798,0.001523243491170
1159,9,3339,3369,0.002207897403930
1160,9,5277,5326,0.001972330845510
1161,9,6333,6397,0.002772987346900
1162,9,5311,5330,0.000961640985162
1163,9,8255,8272,0.001904793553330
1164,9,8867,8897,0.002126811714360
1165,9,3890,3938,0.002098078342120
1166,9,184,187,0.002965341473408
1167,9,7494,7553,0.002080045270880
1168,9,6398,6445,0.001964857632927
1169,9,5734,5788,0.002096018945580
1170,9,3580,3619,0.002340157286710
1171,9,1580,1618,0.001350439724280
1172,10,1127,1142,0.001912844503460
1173,3,5060,5065,0.000743948605019
1174,3,4783,4792,0.001416259262400
1175,3,6698,6709,0.001435759190070
1176,3,9454,9488,0.001723606942810
1177,3,5385,5395,0.000979763518733
1178,3,6486,6543,0.002710074657050
1179,3,1,2,0.001109380313222
1180,3,8091,8094,0.000392828248326
1181,3,6773,6774,0.001733576638660
1182,3,4911,4915,0.000892980543804
1183,3,4012,4026,0.001413666503643
1184,3,7063,7109,0.002184695292020
1185,3,7857,7938,0.001553995514260
1186,3,4646,4647,0.002348139064310
1187,3,6662,6756,0.001567993076910
1188,3,5780,6006,0.002791494643950
1189,3,1207,1249,0.000931987264867
1190,3,1514,1545,0.003750406409310
1191,3,8212,8269,0.001300840121948
1192,3,8211,8269,0.001302270950593
1193,3,9624,9652,0.001585904598910
1194,3,6107,6163,0.002996561826530
1195,3,4555,4581,0.002322632525118
1196,3,7303,7364,0.003778536467984
1197,3,6380,6437,0.000959429393023
1198,3,5621,5678,0.001937281576300
1199,3,6676,6772,0.003116727127500
1200,3,8379,8443,0.002735418809703
1201,3,6136,6177,0.000525221845323
1202,3,3744,3760,0.003092138628910
1203,3,6549,6603,0.001498064692700
1204,3,4516,4559,0.001722344439375
1205,3,7319,7379,0.002476185594261
1206,3,7032,7073,0.001999984842880
1207,3,3779,3782,0.001809671687320
1208,3,6190,6267,0.003280871131900
1209,3,7058,7106,0.000588204379643
1210,3,7645,7684,0.001939766369380
1211,3,10014,10026,0.002436776536660
1212,3,8063,8126,0.002514346691490
1213,3,8142,8186,0.000423025863065
1214,3,8482,8534,0.001887404594140
1215,3,6736,6795,0.002683830075630
1216,3,6358,6409,0.001443854993893
1217,3,7949,8008,0.002539676054190
1218,3,8116,8192,0.005991423130020
1219,3,1640,1677,0.003406642258370
1220,3,5058,5108,0.003670174823450
1221,3,1924,1949,0.002315911077194
1222,3,8810,8864,0.000513088849598
1223,3,7373,7450,0.002864207767517
1224,3,4807,4838,0.002572973512190
1225,3,435,454,0.000291102774907
1226,3,7515,7590,0.001224333962991
1227,3,8037,8123,0.002790906901740
1228,3,8313,8385,0.001625659802080
1229,3,4611,4659,0.002357952173042
1230,3,5015,5053,0.002744078583270
1231,3,5413,5442,0.005479005953870
1232,3,5413,5441,0.004952282150350
1233,3,639,669,0.002140424296740
1234,3,5740,5798,0.001762645245400
1235,3,5797,5993,0.000731690612486
1236,3,1271,1336,0.003061499950480
1237,3,4392,4432,0.004776268270040
1238,3,2725,2740,0.001467736581210
1239,3,9292,9329,0.002303122746020
1240,3,7975,8061,0.003098354379790
1241,3,5016,5041,0.001707571604130
1242,3,1366,1392,0.002493211326070
1243,3,1449,1467,0.002628329997930
1244,3,3834,3847,0.000756821142624
1245,3,4256,4276,0.001592920499880
1246,3,5300,5357,0.003754199295310
1247,3,8259,8348,0.002525138097300
1248,3,7069,7149,0.002940222899412
1249,3,1497,1521,0.003221476667640
1250,3,2133,2174,0.003903514025210
1251,3,7605,7699,0.002329770082865
1252,3,6361,6418,0.004084181812230
1253,3,6154,6210,0.002937608686780
1254,3,1650,1684,0.002778356109690
1255,3,3743,3754,0.001288628495740
1256,3,1950,1988,0.002473117162371
1257,3,2378,2419,0.001244353195688
1258,3,2871,2892,0.003780020156650
1259,3,1745,1784,0.002828148268430
1260,3,9354,9383,0.003127209749790
1261,3,4634,4675,0.002648072993640
1262,3,8942,9016,0.001698744447330
1263,3,7181,7234,0.003250030026989
1264,3,6127,6206,0.001985205853340
1265,3,7198,7264,0.002794768086651
1266,3,7946,8017,0.002806990620270
1267,3,9802,9817,0.002468210886310
1268,3,1267,1315,0.003128877449670
1269,4,1632,1683,0.000225929354474
1270,4,3121,3147,0.005630917337880
1271,4,3063,3086,0.003773045880720
1272,4,3003,3028,0.000961535105677
1273,4,2302,2334,0.004409027725420
1274,4,2513,2547,0.000570511082805
1275,4,3114,3136,0.004655713280330
1276,4,3091,3113,0.002594387509340
1277,4,1996,2036,0.005541365384840
1278,4,1492,1554,0.000652660853906
1279,4,1253,1292,0.000687397877139
1280,4,3606,3628,0.004527370885210
1281,4,1248,1285,0.000874859509846
1282,4,2354,2378,0.002303162393650
1283,4,1482,1547,0.000746788959902
1284,4,3606,3627,0.004511793080090
1285,4,3018,3050,0.000257948466925
1286,4,2694,2722,0.003122124990450
1287,4,2697,2728,0.002873056137200
1288,4,4498,4515,0.000553976484977
1289,4,1236,1257,0.003394545828670
1290,4,1621,1677,0.000252003197155
1291,4,1500,1549,0.003791552084160
1292,4,2578,2608,0.002199518365640
1293,4,2976,3005,0.001037935205980
1294,4,1347,1399,0.001032342216310
1295,4,1394,1441,0.002415605228840
1296,4,1393,1440,0.002772634795670
1297,4,2172,2219,0.005210480528200
1298,4,4432,4453,0.000928447401492
1299,4,2746,2765,0.003384679995600
1300,4,2506,2567,0.003027651370710
1301,4,1437,1488,0.003500030003910
1302,4,2532,2577,0.003560318747210
1303,4,1384,1431,0.002968448648440
1304,4,2267,2333,0.005603978470890
1305,4,2567,2616,0.003877724277890
1306,4,1795,1878,0.002696236732800
1307,4,1233,1274,0.001628623738030
1308,4,3557,3584,0.006470791290310
1309,4,2736,2765,0.003030874097470
1310,4,1336,1391,0.001022106590620
1311,4,2040,2098,0.004083430663230
1312,4,2040,2099,0.003238796532560
1313,4,1229,1271,0.001556740916910
1314,4,1982,2038,0.006236021430680
1315,4,757,792,0.002311751373460
1316,4,3822,3859,0.001563682634810
1317,4,602,655,0.002401075444290
1318,4,2007,2069,0.006633247953570
1319,4,4462,4485,0.001609894118100
1320,4,1782,1863,0.002788667864660
1321,6,5600,5629,0.001386633589720
1322,6,5756,5764,0.000706591015019
1323,6,379,406,0.000851079643670
1324,6,2297,2301,0.000792266179070
1325,6,4395,4415,0.002485867566210
1326,6,7605,7621,0.000901381735709
1327,6,6591,6718,0.003312677166280
1328,6,10073,10094,0.002072916708430
1329,6,5708,5836,0.002788519895570
1330,6,1367,1434,0.000383511605011
1331,6,5976,6009,0.001200486846000
1332,6,5804,5845,0.003304182198810
1333,6,7052,7105,0.003312968075580
1334,6,373,403,0.000349628907767
1335,6,5975,6072,0.003359080280890
1336,6,6448,6539,0.001427422489120
1337,6,6452,6576,0.002922769525840
1338,6,6830,6970,0.005059302728590
1339,6,5405,5504,0.003530063743310
1340,6,6780,6900,0.002614368899050
1341,6,4547,4671,0.004982982233920
1342,6,5793,5953,0.004524216222350
1343,6,5226,5312,0.002293758157430
1344,6,3752,3791,0.003257585387870
1345,6,11373,11378,0.001965267065670
1346,6,5503,5613,0.002622193394700
1347,6,6331,6408,0.002672694338590
1348,6,10420,10472,0.001046443000310
1349,6,4993,5104,0.001429638717260
1350,6,10574,10594,0.002237103681170
1351,6,10572,10591,0.001800168460470
1352,6,433,463,0.001063066100240
1353,6,11060,11079,0.004126930770270
1354,6,4372,4455,0.003087374127390
1355,6,5248,5357,0.002163062377000
1356,6,10975,10996,0.003750561474140
1357,6,7161,7288,0.002940369527180
1358,6,1749,1784,0.004101676730306
1359,6,1641,1672,0.004255691750620
1360,6,8112,8199,0.003926787350740
1361,6,6749,6881,0.003207102358760
1362,6,11027,11051,0.004236749836667
1363,6,11043,11059,0.003621982561700
1364,6,8963,9000,0.000638974363913
1365,6,6293,6371,0.001819182378540
1366,6,11511,11515,0.004121787451720
1367,6,11392,11396,0.002317210398010
1368,6,1405,1465,0.001892292699830
1369,6,6309,6390,0.002037809109590
1370,6,223,255,0.000921817692723
1371,6,4914,5047,0.001043961433900
1372,6,10937,10961,0.003866215314010
1373,6,41,44,0.001544699838110
1374,6,5799,5913,0.002572319402650
1375,6,2664,2716,0.003136198635590
1376,6,1666,1724,0.004696804628450
1377,6,1741,1783,0.004188941804989
1378,6,1645,1686,0.004277014482194
1379,6,1694,1790,0.001373926288410
1380,6,2087,2175,0.001515147881854
1381,6,531,569,0.002280576642270
1382,6,608,654,0.002348346158040
1383,6,3988,4113,0.000780005032955
1384,6,2111,2190,0.001423188003640
1385,6,10946,10973,0.004364960767340
1386,6,784,844,0.002300415197012
1387,6,171,188,0.001800188528958
1388,6,1901,1989,0.001875245596960
1389,6,322,355,0.002073366656103
1390,6,8582,8663,0.001253571405850
1391,6,2293,2359,0.006350928441850
1392,6,2086,2177,0.001560213922928
1393,6,1450,1488,0.002245955640820
1394,6,3230,3313,0.005427224184580
1395,6,221,242,0.001423384409090
1396,6,8302,8398,0.000987317381790
1397,6,2893,2980,0.002660687695690
1398,6,3181,3261,0.005101563853260
1399,6,8789,8897,0.002515142491590
1400,6,4697,4780,0.002918612526170
1401,6,4757,4842,0.002371238157320
1402,6,4940,5028,0.002517903380270
1403,6,248,269,0.001790387497580
1404,6,4961,5073,0.001849810312750
1405,6,4978,5092,0.003193353835780
1406,6,6115,6243,0.003215785008680
1407,6,4957,5075,0.002146573393320
1408,6,6270,6441,0.004187800658560
1409,6,1794,1834,0.004720579476588
1410,6,73,77,0.002035285503600
1411,6,3297,3396,0.003499622526160
1412,6,10955,10958,0.002462992242450
1413,6,1032,1039,0.001728357544550
1414,6,2621,2715,0.003625600079760
1415,6,999,1060,0.003409607581400
1416,6,4125,4251,0.000651159448096
1417,6,10614,10654,0.003665257208670
1418,6,814,875,0.002497504910254
1419,6,11514,11517,0.003388819702600
1420,6,10152,10194,0.001524588960110
1421,6,11319,11327,0.004251931228820
1422,6,2008,2095,0.001462501385303
1423,6,3875,3949,0.001494798434550
1424,6,3855,3950,0.002647087156152
1425,6,913,954,0.002707635569860
1426,6,3132,3189,0.004526685452050
1427,6,485,516,0.002802567414360
1428,6,1152,1206,0.003079378727370
1429,6,790,863,0.002688139103112
1430,6,8408,8545,0.001309391869960
1431,6,25,31,0.002395304006606
1432,6,2122,2213,0.001748038034209
1433,6,11500,11504,0.002342204426180
1434,6,2137,2232,0.001819339327982
1435,6,1810,1877,0.004750402832870
1436,6,8286,8360,0.002605881714820
1437,6,11498,11503,0.002703407325670
1438,6,1876,1930,0.002501374389330
1439,6,1775,1809,0.002558648796640
1440,6,2540,2630,0.001224787410360
1441,6,7429,7549,0.001172470725830
1442,6,769,825,0.002352171803311
1443,6,3170,3252,0.005482706843560
1444,6,2329,2406,0.001137855985350
1445,6,4581,4696,0.002118475462890
1446,6,4046,4165,0.001631824859700
1447,6,3238,3315,0.002099047349551
1448,6,1566,1610,0.003577382387688
1449,6,2060,2131,0.002731305854520
1450,6,1788,1822,0.005321682636105
1451,6,613,674,0.000821372293812
1452,6,6234,6379,0.002116430676380
1453,6,1442,1454,0.003267780219836
1454,6,5062,5164,0.000787308698747
1455,6,2208,2303,0.001591494764748
1456,6,1057,1088,0.003312594465130
1457,6,10641,10662,0.001893957469400
1458,6,217,247,0.002174215025701
1459,6,2020,2117,0.001601007692315
1460,6,3529,3613,0.003570649103680
1461,6,3788,3903,0.003918638073350
1462,6,3384,3468,0.002708117760100
1463,6,3854,3948,0.001769693420780
1464,6,4147,4329,0.001148082609510
1465,6,2037,2140,0.001687722060861
1466,6,1427,1446,0.003398098039248
1467,6,8560,8594,0.001433129926970
1468,6,8939,8952,0.002005677339680
1469,6,4156,4295,0.001222384595920
1470,6,2256,2327,0.006555584426340
1471,6,10382,10425,0.004867173950990
1472,6,2300,2373,0.000895773617250
1473,6,369,412,0.001985715272060
1474,6,889,953,0.002398103893270
1475,6,2020,2118,0.009258896150840
1476,6,660,699,0.002193600901700
1477,6,5687,5852,0.005248945501020
1478,6,8221,8343,0.001755867212720
1479,6,5633,5742,0.002531840339200
1480,6,8562,8589,0.001510873902820
1481,6,8661,8764,0.002407726105820
1482,6,10902,10931,0.004440255831710
1483,6,6690,6806,0.002222049767370
1484,6,2155,2253,0.001879707843813
1485,6,2145,2245,0.001501778478887
1486,6,9553,9575,0.001380741925790
1487,6,371,418,0.001675124238890
1488,6,2290,2368,0.002332802055610
1489,6,1372,1390,0.002970886314299
1490,6,6415,6528,0.002144511212130
1491,9,4025,4030,0.001107390266830
1492,9,4898,4905,0.001532345724030
1493,9,4607,4619,0.000626586795547
1494,9,8449,8467,0.002024439705680
1495,9,7840,7895,0.000691372498384
1496,9,9594,9596,0.002297884472190
1497,9,1539,1577,0.002374041827047
1498,9,3493,3528,0.001821513201310
1499,9,3455,3483,0.000572680565111
1500,9,3104,3125,0.002059047111789
1501,9,1857,1893,0.002243756682500
1502,9,5358,5429,0.001141069557590
1503,9,507,514,0.001861771769373
1504,9,2730,2759,0.005154570735230
1505,9,2469,2470,0.001457433450180
1506,9,5333,5335,0.001233504562855
1507,9,1815,1849,0.002771835438510
1508,9,1137,1184,0.002156206329022
1509,9,5574,5602,0.000750970053283
1510,9,3931,3982,0.001030588749250
1511,9,627,645,0.000683545424143
1512,9,6116,6151,0.001428879832250
1513,9,8675,8679,0.001634579058220
1514,9,5912,5920,0.000983095288276
1515,9,4251,4306,0.001451751755270
1516,9,6065,6094,0.002556812295300
1517,9,6065,6093,0.002554326041100
1518,9,3563,3576,0.001367505966295
1519,9,3843,3895,0.001558581051530
1520,9,3636,3688,0.001024293228980
1521,9,2271,2280,0.001310157392890
1522,9,6121,6152,0.002608772174410
1523,9,5552,5598,0.000702192606101
1524,9,3726,3777,0.001338919913598
1525,9,3992,3995,0.001645101919060
1526,9,3376,3394,0.000852232883098
1527,9,722,727,0.001821432669928
1528,9,1977,2034,0.003049162773480
1529,9,6679,6693,0.001569471463930
1530,9,4931,4979,0.001390608424830
1531,9,1541,1577,0.003058222304461
1532,9,1567,1607,0.002167089198220
1533,9,3850,3853,0.002391754290340
1534,9,7327,7375,0.003880932427080
1535,9,317,320,0.002296960195154
1536,9,2764,2836,0.001694773039040
1537,9,3597,3660,0.005012213531020
1538,9,684,712,0.001763754757867
1539,9,5817,5916,0.004676917399550
1540,9,4170,4252,0.002339558524540
1541,9,6635,6690,0.002777903631530
1542,9,2936,2951,0.001946504673780
1543,9,2152,2199,0.002876992295500
1544,9,3599,3643,0.003552667650360
1545,9,1827,1883,0.002490513066410
